14130958,1학년,1학기,2.73
14130958,1학년,2학기,2.09
16427209,1학년,1학기,3.18
16427209,1학년,2학기,3.06
16955381,1학년,1학기,2.62
16955381,1학년,2학기,2.53
15887546,1학년,1학기,3.65
15887546,1학년,2학기,3.68
12761270,1학년,1학기,3.86
12761270,1학년,2학기,3.1
12761270,2학년,1학기,3.89
12761270,2학년,2학기,2.24
12761270,3학년,1학기,2.17
12761270,3학년,2학기,3.13
11120600,1학년,1학기,2.1
11120600,1학년,2학기,3.78
11120600,2학년,1학기,2.24
11120600,2학년,2학기,3.9
11120600,3학년,1학기,3.87
11120600,3학년,2학기,3.85
13393641,1학년,1학기,2.02
13393641,1학년,2학기,3.51
13393641,2학년,1학기,3.85
13393641,2학년,2학기,2.35
15420292,1학년,1학기,2.73
15420292,1학년,2학기,2.68
13502800,1학년,1학기,3.83
13502800,1학년,2학기,2.61
13502800,2학년,1학기,3.86
13502800,2학년,2학기,3.42
15715096,1학년,1학기,3.02
15715096,1학년,2학기,3.47
14257188,1학년,1학기,3.6
14257188,1학년,2학기,3.14
15136775,1학년,1학기,3.86
15136775,1학년,2학기,2.52
15136775,2학년,1학기,2.15
15136775,2학년,2학기,3.49
16549072,1학년,1학기,2.29
16549072,1학년,2학기,2.12
11115003,1학년,1학기,3.03
11115003,1학년,2학기,2.66
11115003,2학년,1학기,3.82
11115003,2학년,2학기,2.3
11115003,3학년,1학기,3.69
11115003,3학년,2학기,2.2
12669938,1학년,1학기,2.56
12669938,1학년,2학기,2.21
12669938,2학년,1학기,2.61
12669938,2학년,2학기,3.65
12669938,3학년,1학기,2.68
12669938,3학년,2학기,2.18
13060354,1학년,1학기,3.65
13060354,1학년,2학기,3.88
13060354,2학년,1학기,2.16
13060354,2학년,2학기,2.87
13060354,3학년,1학기,2.28
13060354,3학년,2학기,3.46
17634495,1학년,1학기,2.44
17634495,1학년,2학기,2.48
15321122,1학년,1학기,2.62
15321122,1학년,2학기,2.62
13383284,1학년,1학기,3.69
13383284,1학년,2학기,2.41
13383284,2학년,1학기,3.48
13383284,2학년,2학기,2.8
13383284,3학년,1학기,2.66
13383284,3학년,2학기,2.91
17535402,1학년,1학기,3.14
17535402,1학년,2학기,2
14453491,1학년,1학기,2.95
14453491,1학년,2학기,3.88
14453491,2학년,1학기,2.48
14453491,2학년,2학기,2.06
15027044,1학년,1학기,2.97
15027044,1학년,2학기,2.73
16964568,1학년,1학기,3.77
16964568,1학년,2학기,2.25
15973423,1학년,1학기,3.96
15973423,1학년,2학기,3.3
15077182,1학년,1학기,3.55
15077182,1학년,2학기,3.92
13763439,1학년,1학기,3.58
13763439,1학년,2학기,2.17
13763439,2학년,1학기,2.01
13763439,2학년,2학기,2.52
13763439,3학년,1학기,2.99
13763439,3학년,2학기,3.32
16264417,1학년,1학기,3.13
16264417,1학년,2학기,3
12166753,1학년,1학기,2.08
12166753,1학년,2학기,2.89
12166753,2학년,1학기,3.59
12166753,2학년,2학기,2.7
12166753,3학년,1학기,3.97
12166753,3학년,2학기,3.73
13769976,1학년,1학기,2.26
13769976,1학년,2학기,2.17
13769976,2학년,1학기,3.26
13769976,2학년,2학기,3.54
13769976,3학년,1학기,3.4
13769976,3학년,2학기,3.14
14165898,1학년,1학기,3.62
14165898,1학년,2학기,3.98
14165898,2학년,1학기,2.7
14165898,2학년,2학기,2.14
17716788,1학년,1학기,3.19
17716788,1학년,2학기,2.71
11509551,1학년,1학기,2.38
11509551,1학년,2학기,2.89
11509551,2학년,1학기,2.19
11509551,2학년,2학기,3.39
11509551,3학년,1학기,2.79
11509551,3학년,2학기,2.57
16948361,1학년,1학기,2.95
16948361,1학년,2학기,2.68
14374854,1학년,1학기,2.36
14374854,1학년,2학기,2.23
13037903,1학년,1학기,2.05
13037903,1학년,2학기,2.34
13037903,2학년,1학기,2.73
13037903,2학년,2학기,2.71
12653218,1학년,1학기,3.95
12653218,1학년,2학기,3.34
12653218,2학년,1학기,3.74
12653218,2학년,2학기,2.09
15436519,1학년,1학기,2.28
15436519,1학년,2학기,3.55
15436519,2학년,1학기,2.14
15436519,2학년,2학기,2.28
13676975,1학년,1학기,3.66
13676975,1학년,2학기,2.61
13676975,2학년,1학기,3.02
13676975,2학년,2학기,2.81
13676975,3학년,1학기,3.97
13676975,3학년,2학기,3.81
13413061,1학년,1학기,3.94
13413061,1학년,2학기,2.59
13413061,2학년,1학기,3.71
13413061,2학년,2학기,2.59
15455732,1학년,1학기,3.43
15455732,1학년,2학기,3.51
11792999,1학년,1학기,2.36
11792999,1학년,2학기,2.89
11792999,2학년,1학기,2.32
11792999,2학년,2학기,2.91
11792999,3학년,1학기,3.84
11792999,3학년,2학기,2.89
15295104,1학년,1학기,2.31
15295104,1학년,2학기,3.68
15295104,2학년,1학기,2.42
15295104,2학년,2학기,3.14
16139472,1학년,1학기,3.15
16139472,1학년,2학기,3.4
12794341,1학년,1학기,2.73
12794341,1학년,2학기,3.73
12794341,2학년,1학기,2.63
12794341,2학년,2학기,2.23
12794341,3학년,1학기,2.84
12794341,3학년,2학기,3.6
12617702,1학년,1학기,2.91
12617702,1학년,2학기,2.01
12617702,2학년,1학기,3.53
12617702,2학년,2학기,2.17
12617702,3학년,1학기,2.32
12617702,3학년,2학기,3.19
12246978,1학년,1학기,3.88
12246978,1학년,2학기,2.1
12246978,2학년,1학기,2.59
12246978,2학년,2학기,3.38
12246978,3학년,1학기,3.32
12246978,3학년,2학기,3.73
13661762,1학년,1학기,2.93
13661762,1학년,2학기,3.31
13661762,2학년,1학기,2.23
13661762,2학년,2학기,2.28
13661762,3학년,1학기,2.12
13661762,3학년,2학기,3.65
17198425,1학년,1학기,3.37
17198425,1학년,2학기,2.14
14278070,1학년,1학기,3.64
14278070,1학년,2학기,3.07
14278070,2학년,1학기,3.65
14278070,2학년,2학기,2.45
15371795,1학년,1학기,2.19
15371795,1학년,2학기,2.23
15371795,2학년,1학기,2.33
15371795,2학년,2학기,2.27
11931651,1학년,1학기,3.29
11931651,1학년,2학기,3.37
11931651,2학년,1학기,3.63
11931651,2학년,2학기,2.94
11931651,3학년,1학기,3.54
11931651,3학년,2학기,2.23
12963214,1학년,1학기,2.26
12963214,1학년,2학기,3.93
12963214,2학년,1학기,2.38
12963214,2학년,2학기,3.58
12963214,3학년,1학기,2.72
12963214,3학년,2학기,3.81
17131883,1학년,1학기,3.52
17131883,1학년,2학기,3.37
17028514,1학년,1학기,2.38
17028514,1학년,2학기,3.96
15884147,1학년,1학기,2.91
15884147,1학년,2학기,2.15
15884147,2학년,1학기,2.5
15884147,2학년,2학기,2.23
12613838,1학년,1학기,2.16
12613838,1학년,2학기,2.59
12613838,2학년,1학기,3.32
12613838,2학년,2학기,2.86
12613838,3학년,1학기,2.73
12613838,3학년,2학기,3.21
14615126,1학년,1학기,3.8
14615126,1학년,2학기,3.3
14615126,2학년,1학기,3.21
14615126,2학년,2학기,3.06
15992105,1학년,1학기,2.03
15992105,1학년,2학기,2.34
12029163,1학년,1학기,2.72
12029163,1학년,2학기,3.89
12029163,2학년,1학기,3.09
12029163,2학년,2학기,3.54
12029163,3학년,1학기,3.65
12029163,3학년,2학기,3
14890550,1학년,1학기,2.01
14890550,1학년,2학기,3.07
14890550,2학년,1학기,2.05
14890550,2학년,2학기,2.1
14991472,1학년,1학기,2.68
14991472,1학년,2학기,3.75
14205266,1학년,1학기,2.97
14205266,1학년,2학기,3.35
13554682,1학년,1학기,3.83
13554682,1학년,2학기,2.61
13554682,2학년,1학기,3.13
13554682,2학년,2학기,3.5
16913939,1학년,1학기,2.14
16913939,1학년,2학기,2.03
15315386,1학년,1학기,3.73
15315386,1학년,2학기,2.02
12334977,1학년,1학기,3.87
12334977,1학년,2학기,3.7
12334977,2학년,1학기,3.91
12334977,2학년,2학기,2.88
12334977,3학년,1학기,3.03
12334977,3학년,2학기,2.98
13594039,1학년,1학기,2.01
13594039,1학년,2학기,2.68
13594039,2학년,1학기,3.59
13594039,2학년,2학기,3.06
13594039,3학년,1학기,2.24
13594039,3학년,2학기,2.79
15773235,1학년,1학기,2.01
15773235,1학년,2학기,2.05
15773235,2학년,1학기,3.1
15773235,2학년,2학기,3.51
15668077,1학년,1학기,2.98
15668077,1학년,2학기,2.65
15668077,2학년,1학기,2.11
15668077,2학년,2학기,3.87
14198497,1학년,1학기,2.63
14198497,1학년,2학기,3.41
14198497,2학년,1학기,3.51
14198497,2학년,2학기,3.9
12686899,1학년,1학기,3.44
12686899,1학년,2학기,2.02
12686899,2학년,1학기,2.09
12686899,2학년,2학기,2.48
16924175,1학년,1학기,2.76
16924175,1학년,2학기,3.26
13697362,1학년,1학기,3.06
13697362,1학년,2학기,3.23
13697362,2학년,1학기,3.76
13697362,2학년,2학기,3.59
13697362,3학년,1학기,2.74
13697362,3학년,2학기,2.48
14425900,1학년,1학기,2.44
14425900,1학년,2학기,2.76
12442431,1학년,1학기,3.34
12442431,1학년,2학기,2.17
12442431,2학년,1학기,3.3
12442431,2학년,2학기,2.92
12600488,1학년,1학기,2
12600488,1학년,2학기,2.59
12600488,2학년,1학기,2.82
12600488,2학년,2학기,3.95
12600488,3학년,1학기,3.47
12600488,3학년,2학기,2.68
13457982,1학년,1학기,2.31
13457982,1학년,2학기,2.15
13457982,2학년,1학기,2.1
13457982,2학년,2학기,2.4
12286685,1학년,1학기,3.42
12286685,1학년,2학기,2.37
12286685,2학년,1학기,2.12
12286685,2학년,2학기,2.67
13902133,1학년,1학기,2.22
13902133,1학년,2학기,2.49
13902133,2학년,1학기,3.04
13902133,2학년,2학기,2.95
13822525,1학년,1학기,2.83
13822525,1학년,2학기,2.24
13822525,2학년,1학기,3.02
13822525,2학년,2학기,3.06
12809484,1학년,1학기,2.87
12809484,1학년,2학기,2.26
12809484,2학년,1학기,2.74
12809484,2학년,2학기,2.47
12809484,3학년,1학기,2.43
12809484,3학년,2학기,2.65
17473497,1학년,1학기,3.91
17473497,1학년,2학기,3.13
14341641,1학년,1학기,2.01
14341641,1학년,2학기,3.83
13103890,1학년,1학기,2.26
13103890,1학년,2학기,3.46
13103890,2학년,1학기,2.61
13103890,2학년,2학기,2.61
13103890,3학년,1학기,3.04
13103890,3학년,2학기,2.75
12770667,1학년,1학기,3.14
12770667,1학년,2학기,2.3
12770667,2학년,1학기,3.18
12770667,2학년,2학기,2.74
11347197,1학년,1학기,2.7
11347197,1학년,2학기,3.88
11347197,2학년,1학기,2.56
11347197,2학년,2학기,3.63
11347197,3학년,1학기,2.24
11347197,3학년,2학기,3.22
12586915,1학년,1학기,2.71
12586915,1학년,2학기,2.79
12586915,2학년,1학기,2.12
12586915,2학년,2학기,3.8
12586915,3학년,1학기,2.68
12586915,3학년,2학기,2.69
17030969,1학년,1학기,3.1
17030969,1학년,2학기,3.15
17770921,1학년,1학기,3.13
17770921,1학년,2학기,3.2
11325933,1학년,1학기,3.88
11325933,1학년,2학기,3.82
11325933,2학년,1학기,2.27
11325933,2학년,2학기,3.05
11325933,3학년,1학기,2.69
11325933,3학년,2학기,2.17
15430763,1학년,1학기,3.65
15430763,1학년,2학기,3.59
13458924,1학년,1학기,2.49
13458924,1학년,2학기,2.87
13458924,2학년,1학기,3.54
13458924,2학년,2학기,2.79
14771870,1학년,1학기,2.63
14771870,1학년,2학기,2.03
12364689,1학년,1학기,2.8
12364689,1학년,2학기,3.28
12364689,2학년,1학기,3.83
12364689,2학년,2학기,2.79
17991177,1학년,1학기,3.85
17991177,1학년,2학기,3.46
13967378,1학년,1학기,3.31
13967378,1학년,2학기,3.45
13967378,2학년,1학기,3.27
13967378,2학년,2학기,3.59
16170423,1학년,1학기,3.89
16170423,1학년,2학기,3
12408283,1학년,1학기,3.19
12408283,1학년,2학기,3.25
12408283,2학년,1학기,3.87
12408283,2학년,2학기,2.68
12408283,3학년,1학기,2.34
12408283,3학년,2학기,2.89
13810673,1학년,1학기,3.62
13810673,1학년,2학기,2.04
13810673,2학년,1학기,3.44
13810673,2학년,2학기,2.16
16164562,1학년,1학기,3.73
16164562,1학년,2학기,2.65
15762853,1학년,1학기,2.44
15762853,1학년,2학기,2.89
15007854,1학년,1학기,2.87
15007854,1학년,2학기,2.86
15565338,1학년,1학기,3.35
15565338,1학년,2학기,3.05
15565338,2학년,1학기,3.23
15565338,2학년,2학기,2.95
15383565,1학년,1학기,2.52
15383565,1학년,2학기,3.33
16854858,1학년,1학기,3.79
16854858,1학년,2학기,3.31
15964551,1학년,1학기,3.09
15964551,1학년,2학기,3.88
11675665,1학년,1학기,2.88
11675665,1학년,2학기,2.23
11675665,2학년,1학기,2.14
11675665,2학년,2학기,3.97
11675665,3학년,1학기,3.65
11675665,3학년,2학기,3.96
13425122,1학년,1학기,2.13
13425122,1학년,2학기,2.41
13425122,2학년,1학기,3.12
13425122,2학년,2학기,2.46
12899478,1학년,1학기,3.54
12899478,1학년,2학기,2.65
12899478,2학년,1학기,2.06
12899478,2학년,2학기,2.07
14394832,1학년,1학기,3.04
14394832,1학년,2학기,3.95
14334372,1학년,1학기,3.03
14334372,1학년,2학기,2.57
14334372,2학년,1학기,3.92
14334372,2학년,2학기,3
14760052,1학년,1학기,3.3
14760052,1학년,2학기,3.63
14760052,2학년,1학기,2.21
14760052,2학년,2학기,2.5
17278439,1학년,1학기,3.09
17278439,1학년,2학기,2.03
17025279,1학년,1학기,2.39
17025279,1학년,2학기,2.69
14028063,1학년,1학기,3.67
14028063,1학년,2학기,2.26
13066164,1학년,1학기,2.62
13066164,1학년,2학기,2.4
13066164,2학년,1학기,2.67
13066164,2학년,2학기,3.3
13066164,3학년,1학기,2.86
13066164,3학년,2학기,2.24
12071396,1학년,1학기,3.8
12071396,1학년,2학기,3.65
12071396,2학년,1학기,2.63
12071396,2학년,2학기,3.79
12071396,3학년,1학기,2.74
12071396,3학년,2학기,2.12
12123200,1학년,1학기,3.61
12123200,1학년,2학기,2.29
12123200,2학년,1학기,2.26
12123200,2학년,2학기,3.35
12123200,3학년,1학기,3.22
12123200,3학년,2학기,3.12
12418458,1학년,1학기,2.77
12418458,1학년,2학기,2.7
12418458,2학년,1학기,2.95
12418458,2학년,2학기,2.73
12418458,3학년,1학기,2.94
12418458,3학년,2학기,3.44
11453382,1학년,1학기,3.94
11453382,1학년,2학기,3.61
11453382,2학년,1학기,3.25
11453382,2학년,2학기,3.57
11453382,3학년,1학기,2.07
11453382,3학년,2학기,2.35
13765238,1학년,1학기,3.97
13765238,1학년,2학기,2.64
13765238,2학년,1학기,3.67
13765238,2학년,2학기,2.92
11879157,1학년,1학기,3.64
11879157,1학년,2학기,3.39
11879157,2학년,1학기,3.39
11879157,2학년,2학기,3.9
11879157,3학년,1학기,2.47
11879157,3학년,2학기,3.28
13179379,1학년,1학기,3.56
13179379,1학년,2학기,3.52
13179379,2학년,1학기,2.08
13179379,2학년,2학기,3.48
13179379,3학년,1학기,2.64
13179379,3학년,2학기,2.86
17611438,1학년,1학기,2.43
17611438,1학년,2학기,2.71
15788377,1학년,1학기,3.17
15788377,1학년,2학기,2.24
15788377,2학년,1학기,3.51
15788377,2학년,2학기,2.01
15184280,1학년,1학기,2.48
15184280,1학년,2학기,2.35
12459376,1학년,1학기,2.43
12459376,1학년,2학기,3.61
12459376,2학년,1학기,3.49
12459376,2학년,2학기,3.73
12961467,1학년,1학기,2.25
12961467,1학년,2학기,2.41
12961467,2학년,1학기,2.15
12961467,2학년,2학기,2.08
14665877,1학년,1학기,3.54
14665877,1학년,2학기,2.35
13229669,1학년,1학기,2.46
13229669,1학년,2학기,2.4
13229669,2학년,1학기,3.14
13229669,2학년,2학기,3.83
13229669,3학년,1학기,2.85
13229669,3학년,2학기,3.06
15848710,1학년,1학기,2.69
15848710,1학년,2학기,3.99
14771332,1학년,1학기,2.67
14771332,1학년,2학기,3.07
14771332,2학년,1학기,3.44
14771332,2학년,2학기,2.9
12336564,1학년,1학기,2.66
12336564,1학년,2학기,2.1
12336564,2학년,1학기,3.43
12336564,2학년,2학기,2.38
12336564,3학년,1학기,2.33
12336564,3학년,2학기,3.56
17301122,1학년,1학기,2.39
17301122,1학년,2학기,3.94
13671616,1학년,1학기,3.18
13671616,1학년,2학기,2.69
13671616,2학년,1학기,2.15
13671616,2학년,2학기,2.64
13981314,1학년,1학기,2.75
13981314,1학년,2학기,2.91
13981314,2학년,1학기,3.08
13981314,2학년,2학기,2.79
11258244,1학년,1학기,3.13
11258244,1학년,2학기,2.86
11258244,2학년,1학기,3.47
11258244,2학년,2학기,2.97
11258244,3학년,1학기,3.67
11258244,3학년,2학기,3.73
15201083,1학년,1학기,2.69
15201083,1학년,2학기,3.37
17781442,1학년,1학기,3.79
17781442,1학년,2학기,3.13
14795071,1학년,1학기,2.13
14795071,1학년,2학기,2.86
14795071,2학년,1학기,2.84
14795071,2학년,2학기,3.64
16633847,1학년,1학기,3.11
16633847,1학년,2학기,2.54
13336988,1학년,1학기,3.82
13336988,1학년,2학기,3.32
13336988,2학년,1학기,2.85
13336988,2학년,2학기,3.93
12607711,1학년,1학기,3.22
12607711,1학년,2학기,3.76
12607711,2학년,1학기,3.74
12607711,2학년,2학기,3.49
17794050,1학년,1학기,2.01
17794050,1학년,2학기,2.87
12487303,1학년,1학기,3.33
12487303,1학년,2학기,3.08
12487303,2학년,1학기,2.51
12487303,2학년,2학기,3.31
12487303,3학년,1학기,2.76
12487303,3학년,2학기,3.37
15361588,1학년,1학기,2.21
15361588,1학년,2학기,3.58
15361588,2학년,1학기,3.17
15361588,2학년,2학기,2
11525231,1학년,1학기,3.62
11525231,1학년,2학기,2.14
11525231,2학년,1학기,2.58
11525231,2학년,2학기,2.34
11525231,3학년,1학기,3.99
11525231,3학년,2학기,2.14
14041460,1학년,1학기,2.92
14041460,1학년,2학기,3.81
14041460,2학년,1학기,2.03
14041460,2학년,2학기,3.05
17670991,1학년,1학기,2.19
17670991,1학년,2학기,2.55
11492939,1학년,1학기,2.48
11492939,1학년,2학기,3.34
11492939,2학년,1학기,2.73
11492939,2학년,2학기,2.29
11492939,3학년,1학기,2.71
11492939,3학년,2학기,3.3
17314613,1학년,1학기,2.56
17314613,1학년,2학기,3.57
15456687,1학년,1학기,2.72
15456687,1학년,2학기,3.28
13230446,1학년,1학기,2.44
13230446,1학년,2학기,2.19
13230446,2학년,1학기,3.53
13230446,2학년,2학기,3.32
13230446,3학년,1학기,2.04
13230446,3학년,2학기,3.69
12612450,1학년,1학기,3.68
12612450,1학년,2학기,2.97
12612450,2학년,1학기,2.98
12612450,2학년,2학기,2.16
11339645,1학년,1학기,2.66
11339645,1학년,2학기,3.86
11339645,2학년,1학기,2.35
11339645,2학년,2학기,2.71
11339645,3학년,1학기,2.36
11339645,3학년,2학기,2.22
12905845,1학년,1학기,2.45
12905845,1학년,2학기,3.89
12905845,2학년,1학기,2.19
12905845,2학년,2학기,2.89
12905845,3학년,1학기,2.63
12905845,3학년,2학기,2.9
17808007,1학년,1학기,3.19
17808007,1학년,2학기,2.83
15039448,1학년,1학기,2.23
15039448,1학년,2학기,3.73
15914142,1학년,1학기,2.56
15914142,1학년,2학기,2.13
15914142,2학년,1학기,2.59
15914142,2학년,2학기,2.06
15577960,1학년,1학기,2.17
15577960,1학년,2학기,3.11
15577960,2학년,1학기,2.41
15577960,2학년,2학기,3.3
15173276,1학년,1학기,2.57
15173276,1학년,2학기,2.25
16135209,1학년,1학기,3.07
16135209,1학년,2학기,3.47
17743697,1학년,1학기,2.69
17743697,1학년,2학기,3.51
13957917,1학년,1학기,3.6
13957917,1학년,2학기,2.11
13957917,2학년,1학기,2.45
13957917,2학년,2학기,3.22
13957917,3학년,1학기,2.84
13957917,3학년,2학기,3.02
15980345,1학년,1학기,3.92
15980345,1학년,2학기,3.55
15980345,2학년,1학기,3.44
15980345,2학년,2학기,2.54
13066545,1학년,1학기,3.97
13066545,1학년,2학기,3.91
13066545,2학년,1학기,3.15
13066545,2학년,2학기,3.1
16466727,1학년,1학기,2.68
16466727,1학년,2학기,2.89
15676216,1학년,1학기,2.7
15676216,1학년,2학기,2.15
13389134,1학년,1학기,3.44
13389134,1학년,2학기,3.15
13389134,2학년,1학기,3.38
13389134,2학년,2학기,3.7
11448812,1학년,1학기,3.61
11448812,1학년,2학기,2.51
11448812,2학년,1학기,3.06
11448812,2학년,2학기,2.44
11448812,3학년,1학기,3.95
11448812,3학년,2학기,3.31
13662005,1학년,1학기,2.89
13662005,1학년,2학기,3.44
13662005,2학년,1학기,3.36
13662005,2학년,2학기,3.48
13662005,3학년,1학기,2.88
13662005,3학년,2학기,2.32
13234057,1학년,1학기,3.93
13234057,1학년,2학기,3.67
13234057,2학년,1학기,2.57
13234057,2학년,2학기,3.09
13234057,3학년,1학기,2.23
13234057,3학년,2학기,3.96
12805060,1학년,1학기,2.1
12805060,1학년,2학기,2.12
12805060,2학년,1학기,2.34
12805060,2학년,2학기,3.79
12032203,1학년,1학기,2.55
12032203,1학년,2학기,3.26
12032203,2학년,1학기,2.76
12032203,2학년,2학기,3.78
13955357,1학년,1학기,2.77
13955357,1학년,2학기,3.64
13955357,2학년,1학기,2.77
13955357,2학년,2학기,2.81
13955357,3학년,1학기,3
13955357,3학년,2학기,2.66
15111173,1학년,1학기,3.83
15111173,1학년,2학기,3.65
15111173,2학년,1학기,2.13
15111173,2학년,2학기,3.67
11632897,1학년,1학기,3.74
11632897,1학년,2학기,3.18
11632897,2학년,1학기,3.22
11632897,2학년,2학기,3.16
11632897,3학년,1학기,2.46
11632897,3학년,2학기,2.98
15679869,1학년,1학기,3.94
15679869,1학년,2학기,2.41
11680200,1학년,1학기,3.88
11680200,1학년,2학기,2.3
11680200,2학년,1학기,2.64
11680200,2학년,2학기,3.37
11680200,3학년,1학기,2.87
11680200,3학년,2학기,3.86
16994408,1학년,1학기,2.62
16994408,1학년,2학기,3.44
11411900,1학년,1학기,3.57
11411900,1학년,2학기,2.84
11411900,2학년,1학기,2.31
11411900,2학년,2학기,2.45
11411900,3학년,1학기,3.33
11411900,3학년,2학기,2.58
13250882,1학년,1학기,3.6
13250882,1학년,2학기,2.84
13250882,2학년,1학기,3.32
13250882,2학년,2학기,3.08
13250882,3학년,1학기,2.01
13250882,3학년,2학기,2.16
12647898,1학년,1학기,2.87
12647898,1학년,2학기,2.71
12647898,2학년,1학기,2.95
12647898,2학년,2학기,2.38
14446562,1학년,1학기,3.44
14446562,1학년,2학기,2.87
14446562,2학년,1학기,2.17
14446562,2학년,2학기,2.73
12363697,1학년,1학기,2.81
12363697,1학년,2학기,3.96
12363697,2학년,1학기,2.56
12363697,2학년,2학기,3.96
11127003,1학년,1학기,2.91
11127003,1학년,2학기,3.64
11127003,2학년,1학기,3.74
11127003,2학년,2학기,2.49
11127003,3학년,1학기,3.99
11127003,3학년,2학기,2.03
17877598,1학년,1학기,2.41
17877598,1학년,2학기,2.74
14113742,1학년,1학기,2.13
14113742,1학년,2학기,2.08
14113742,2학년,1학기,3.06
14113742,2학년,2학기,2.19
16155175,1학년,1학기,2.86
16155175,1학년,2학기,2.12
12391539,1학년,1학기,3.77
12391539,1학년,2학기,3.41
12391539,2학년,1학기,3.69
12391539,2학년,2학기,2.88
12391539,3학년,1학기,2.28
12391539,3학년,2학기,2.28
15011031,1학년,1학기,2.75
15011031,1학년,2학기,2.34
15011031,2학년,1학기,3.07
15011031,2학년,2학기,3.57
15139747,1학년,1학기,3.92
15139747,1학년,2학기,2.12
11654009,1학년,1학기,2.46
11654009,1학년,2학기,3.53
11654009,2학년,1학기,3.27
11654009,2학년,2학기,3.62
11654009,3학년,1학기,2.18
11654009,3학년,2학기,3.94
14235920,1학년,1학기,2.63
14235920,1학년,2학기,2.78
14235920,2학년,1학기,2.65
14235920,2학년,2학기,3.29
12468925,1학년,1학기,3.67
12468925,1학년,2학기,3.98
12468925,2학년,1학기,3.84
12468925,2학년,2학기,3.11
14152592,1학년,1학기,3.24
14152592,1학년,2학기,2.96
14152592,2학년,1학기,3.77
14152592,2학년,2학기,2.12
14539468,1학년,1학기,3.71
14539468,1학년,2학기,2.86
14539468,2학년,1학기,3.32
14539468,2학년,2학기,2.7
15251240,1학년,1학기,2.94
15251240,1학년,2학기,2.12
11699098,1학년,1학기,2.28
11699098,1학년,2학기,2.95
11699098,2학년,1학기,3.35
11699098,2학년,2학기,2.06
11699098,3학년,1학기,3.48
11699098,3학년,2학기,3.08
14122155,1학년,1학기,3.54
14122155,1학년,2학기,2.06
14122155,2학년,1학기,3.82
14122155,2학년,2학기,2.97
15341317,1학년,1학기,3.87
15341317,1학년,2학기,3.44
13411371,1학년,1학기,3.89
13411371,1학년,2학기,3.42
13411371,2학년,1학기,2.16
13411371,2학년,2학기,3.71
15721267,1학년,1학기,3.3
15721267,1학년,2학기,3.49
15721267,2학년,1학기,2.79
15721267,2학년,2학기,3.22
14522837,1학년,1학기,2.3
14522837,1학년,2학기,2.8
14522837,2학년,1학기,3.52
14522837,2학년,2학기,3.7
12916499,1학년,1학기,3.52
12916499,1학년,2학기,3.68
12916499,2학년,1학기,2.93
12916499,2학년,2학기,2.78
12916499,3학년,1학기,2.93
12916499,3학년,2학기,3.71
14559948,1학년,1학기,2.43
14559948,1학년,2학기,3.73
13569175,1학년,1학기,3.67
13569175,1학년,2학기,2.32
13569175,2학년,1학기,3.49
13569175,2학년,2학기,2.11
16845317,1학년,1학기,3.73
16845317,1학년,2학기,3.64
13049335,1학년,1학기,2.26
13049335,1학년,2학기,2.02
13049335,2학년,1학기,2.98
13049335,2학년,2학기,3.21
13049335,3학년,1학기,2.98
13049335,3학년,2학기,3.97
17932104,1학년,1학기,2.66
17932104,1학년,2학기,3.44
14293681,1학년,1학기,3.95
14293681,1학년,2학기,2.9
13706509,1학년,1학기,2.01
13706509,1학년,2학기,2.61
13706509,2학년,1학기,3.93
13706509,2학년,2학기,2.04
12323214,1학년,1학기,3.23
12323214,1학년,2학기,2.7
12323214,2학년,1학기,3.49
12323214,2학년,2학기,3.51
14342591,1학년,1학기,3.7
14342591,1학년,2학기,3.19
12122224,1학년,1학기,3.41
12122224,1학년,2학기,2.22
12122224,2학년,1학기,3.63
12122224,2학년,2학기,3.16
14506962,1학년,1학기,2.81
14506962,1학년,2학기,2.36
14506962,2학년,1학기,2.03
14506962,2학년,2학기,3.83
15446319,1학년,1학기,3.62
15446319,1학년,2학기,2.38
13170761,1학년,1학기,3.84
13170761,1학년,2학기,3.25
13170761,2학년,1학기,3.64
13170761,2학년,2학기,3.42
13170761,3학년,1학기,3.31
13170761,3학년,2학기,2.94
13426037,1학년,1학기,2.69
13426037,1학년,2학기,2.75
13426037,2학년,1학기,3.1
13426037,2학년,2학기,3.96
11384518,1학년,1학기,3.63
11384518,1학년,2학기,3.98
11384518,2학년,1학기,3.84
11384518,2학년,2학기,2.58
11384518,3학년,1학기,3.69
11384518,3학년,2학기,3.69
11249627,1학년,1학기,2.78
11249627,1학년,2학기,3.41
11249627,2학년,1학기,3.7
11249627,2학년,2학기,3.19
11249627,3학년,1학기,3.94
11249627,3학년,2학기,2.37
11703742,1학년,1학기,2.14
11703742,1학년,2학기,3.63
11703742,2학년,1학기,2.16
11703742,2학년,2학기,3.75
11703742,3학년,1학기,3.85
11703742,3학년,2학기,3.54
11884899,1학년,1학기,3.04
11884899,1학년,2학기,2.33
11884899,2학년,1학기,2.45
11884899,2학년,2학기,2.96
11884899,3학년,1학기,3.29
11884899,3학년,2학기,2.83
11876045,1학년,1학기,3.38
11876045,1학년,2학기,3.31
11876045,2학년,1학기,3.28
11876045,2학년,2학기,2.53
11876045,3학년,1학기,2.85
11876045,3학년,2학기,2.91
13366158,1학년,1학기,3.39
13366158,1학년,2학기,3.64
13366158,2학년,1학기,2.88
13366158,2학년,2학기,2.41
13366158,3학년,1학기,2.22
13366158,3학년,2학기,2.34
